cropFileName,cropPath,subset,className,sourceImageFileName,sourceImageStem,xmlFileName,xmlStem,xmlFilenameField,xmlFilenameFieldStem,objectIndexInSourceImage,sourceImageObjectCount,sourceImageDistinctClassCount,hasXmlFilenameMismatch,duplicateGroupSize,isExactDuplicateImage,isCrossSplitDuplicateImage,originalXmin,originalYmin,originalXmax,originalYmax,cropXmin,cropYmin,cropXmax,cropYmax,cropWidth,cropHeight,cropArea,bboxWidth,bboxHeight,bboxArea
train__275__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__275__obj001__crack.png,train,crack,275.jpg,275,275.xml,275,275.jpg,275,1,1,1,0,1,0,0,381,406,703,700,381,406,703,700,322,294,94668,322,294,94668
train__277__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__277__obj001__crack.png,train,crack,277.jpg,277,277.xml,277,277.jpg,277,1,2,1,0,1,0,0,262,339,306,564,262,339,306,564,44,225,9900,44,225,9900
train__277__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__277__obj002__crack.png,train,crack,277.jpg,277,277.xml,277,277.jpg,277,2,2,1,0,1,0,0,456,199,620,483,456,199,620,483,164,284,46576,164,284,46576
train__292__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__292__obj001__crack.png,train,crack,292.jpg,292,292.xml,292,292.jpg,292,1,1,1,0,1,0,0,130,349,308,675,130,349,308,675,178,326,58028,178,326,58028
train__297__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__297__obj001__crack.png,train,crack,297.jpg,297,297.xml,297,297.jpg,297,1,2,1,0,1,0,0,327,344,406,563,327,344,406,563,79,219,17301,79,219,17301
train__297__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__297__obj002__crack.png,train,crack,297.jpg,297,297.xml,297,297.jpg,297,2,2,1,0,1,0,0,592,200,794,477,592,200,794,477,202,277,55954,202,277,55954
train__310__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__310__obj001__crack.png,train,crack,310.jpg,310,310.xml,310,310.jpg,310,1,1,1,0,1,0,0,431,38,541,619,431,38,541,619,110,581,63910,110,581,63910
train__315__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__315__obj001__crack.png,train,crack,315.jpg,315,315.xml,315,315.jpg,315,1,1,1,0,1,0,0,377,367,753,574,377,367,753,574,376,207,77832,376,207,77832
train__33__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__33__obj001__crack.png,train,crack,33.jpg,33,33.xml,33,33.jpg,33,1,2,1,0,1,0,0,259,341,300,560,259,341,300,560,41,219,8979,41,219,8979
train__33__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__33__obj002__crack.png,train,crack,33.jpg,33,33.xml,33,33.jpg,33,2,2,1,0,1,0,0,453,202,619,478,453,202,619,478,166,276,45816,166,276,45816
train__335__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__335__obj001__crack.png,train,crack,335.jpg,335,335.xml,335,335.jpg,335,1,1,1,0,1,0,0,567,42,798,394,567,42,798,394,231,352,81312,231,352,81312
train__344__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__344__obj001__crack.png,train,crack,344.jpg,344,344.xml,344,344.jpg,344,1,1,1,0,1,0,0,741,10,844,367,741,10,844,367,103,357,36771,103,357,36771
train__349__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__349__obj001__crack.png,train,crack,349.jpg,349,349.xml,349,349.jpg,349,1,1,1,0,1,0,0,437,55,581,847,437,55,581,847,144,792,114048,144,792,114048
train__352__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__352__obj001__crack.png,train,crack,352.jpg,352,352.xml,352,352.jpg,352,1,1,1,0,1,0,0,359,153,569,814,359,153,569,814,210,661,138810,210,661,138810
train__355__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__355__obj001__crack.png,train,crack,355.jpg,355,355.xml,355,355.jpg,355,1,1,1,0,1,0,0,675,272,777,755,675,272,777,755,102,483,49266,102,483,49266
train__359__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__359__obj001__crack.png,train,crack,359.jpg,359,359.xml,359,359.jpg,359,1,1,1,0,1,0,0,453,52,561,849,453,52,561,849,108,797,86076,108,797,86076
train__365__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__365__obj001__crack.png,train,crack,365.jpg,365,365.xml,365,365.jpg,365,1,1,1,0,1,0,0,709,355,862,639,709,355,862,639,153,284,43452,153,284,43452
train__366__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__366__obj001__crack.png,train,crack,366.jpg,366,366.xml,366,366.jpg,366,1,1,1,0,1,0,0,381,174,616,806,381,174,616,806,235,632,148520,235,632,148520
train__367__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__367__obj001__crack.png,train,crack,367.jpg,367,367.xml,367,367.jpg,367,1,1,1,0,1,0,0,334,328,803,805,334,328,803,805,469,477,223713,469,477,223713
train__378__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__378__obj001__crack.png,train,crack,378.jpg,378,378.xml,378,378.jpg,378,1,1,1,0,1,0,0,441,39,589,858,441,39,589,858,148,819,121212,148,819,121212
train__381__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__381__obj001__crack.png,train,crack,381.jpg,381,381.xml,381,381.jpg,381,1,1,1,0,1,0,0,472,136,562,269,472,136,562,269,90,133,11970,90,133,11970
train__391__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__391__obj001__crack.png,train,crack,391.jpg,391,391.xml,391,391.jpg,391,1,1,1,0,1,0,0,459,1,625,919,459,1,625,919,166,918,152388,166,918,152388
train__395__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__395__obj001__crack.png,train,crack,395.jpg,395,395.xml,395,395.jpg,395,1,1,1,0,1,0,0,495,22,675,774,495,22,675,774,180,752,135360,180,752,135360
train__397__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__397__obj001__crack.png,train,crack,397.jpg,397,397.xml,397,397.jpg,397,1,1,1,0,1,0,0,383,1,809,980,383,1,809,980,426,979,417054,426,979,417054
train__4__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__4__obj001__crack.png,train,crack,4.jpg,4,4.xml,4,4.jpg,4,1,1,1,0,1,0,0,336,6,642,708,336,6,642,708,306,702,214812,306,702,214812
train__401__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__401__obj001__crack.png,train,crack,401.jpg,401,401.xml,401,401.jpg,401,1,1,1,0,1,0,0,205,283,655,631,205,283,655,631,450,348,156600,450,348,156600
train__402__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__402__obj001__crack.png,train,crack,402.jpg,402,402.xml,402,402.jpg,402,1,1,1,0,1,0,0,403,3,714,694,403,3,714,694,311,691,214901,311,691,214901
train__403__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__403__obj001__crack.png,train,crack,403.jpg,403,403.xml,403,403.jpg,403,1,2,1,0,1,0,0,325,161,492,422,325,161,492,422,167,261,43587,167,261,43587
train__403__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__403__obj002__crack.png,train,crack,403.jpg,403,403.xml,403,403.jpg,403,2,2,1,0,1,0,0,614,6,742,386,614,6,742,386,128,380,48640,128,380,48640
train__414__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__414__obj001__crack.png,train,crack,414.jpg,414,414.xml,414,414.jpg,414,1,1,1,0,1,0,0,722,519,936,880,722,519,936,880,214,361,77254,214,361,77254
train__418__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__418__obj001__crack.png,train,crack,418.jpg,418,418.xml,418,418.jpg,418,1,1,1,0,1,0,0,775,483,883,542,775,483,883,542,108,59,6372,108,59,6372
train__419__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__419__obj001__crack.png,train,crack,419.jpg,419,419.xml,419,419.jpg,419,1,1,1,0,1,0,0,448,153,775,819,448,153,775,819,327,666,217782,327,666,217782
train__431__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__431__obj001__crack.png,train,crack,431.jpg,431,431.xml,431,431.jpg,431,1,1,1,0,1,0,0,548,172,800,788,548,172,800,788,252,616,155232,252,616,155232
train__443__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__443__obj001__crack.png,train,crack,443.jpg,443,443.xml,443,443.jpg,443,1,1,1,0,1,0,0,262,160,455,960,262,160,455,960,193,800,154400,193,800,154400
train__455__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__455__obj001__crack.png,train,crack,455.jpg,455,455.xml,455,455.jpg,455,1,1,1,0,1,0,0,322,319,825,774,322,319,825,774,503,455,228865,503,455,228865
train__460__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__460__obj001__crack.png,train,crack,460.jpg,460,460.xml,460,460.jpg,460,1,1,1,0,1,0,0,419,8,684,641,419,8,684,641,265,633,167745,265,633,167745
train__465__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__465__obj001__crack.png,train,crack,465.jpg,465,465.xml,465,465.jpg,465,1,1,1,0,1,0,0,484,638,908,772,484,638,908,772,424,134,56816,424,134,56816
train__470__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__470__obj001__crack.png,train,crack,470.jpg,470,470.xml,470,470.jpg,470,1,1,1,0,1,0,0,230,525,847,738,230,525,847,738,617,213,131421,617,213,131421
train__471__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__471__obj001__crack.png,train,crack,471.jpg,471,471.xml,471,471.jpg,471,1,1,1,0,1,0,0,316,370,494,964,316,370,494,964,178,594,105732,178,594,105732
train__506__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__506__obj001__crack.png,train,crack,506.jpg,506,506.xml,506,506.jpg,506,1,1,1,0,1,0,0,420,136,520,463,420,136,520,463,100,327,32700,100,327,32700
train__507__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__507__obj001__crack.png,train,crack,507.jpg,507,507.xml,507,507.jpg,507,1,1,1,0,1,0,0,611,175,714,306,611,175,714,306,103,131,13493,103,131,13493
train__520__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__520__obj001__crack.png,train,crack,520.jpg,520,520.xml,520,520.jpg,520,1,1,1,0,1,0,0,341,36,512,652,341,36,512,652,171,616,105336,171,616,105336
train__525__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__525__obj001__crack.png,train,crack,525.jpg,525,525.xml,525,525.jpg,525,1,1,1,0,1,0,0,541,164,733,960,541,164,733,960,192,796,152832,192,796,152832
train__53__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__53__obj001__crack.png,train,crack,53.jpg,53,53.xml,53,53.jpg,53,1,1,1,0,1,0,0,420,153,509,424,420,153,509,424,89,271,24119,89,271,24119
train__531__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__531__obj001__crack.png,train,crack,531.jpg,531,531.xml,531,531.jpg,531,1,1,1,0,1,0,0,641,152,986,814,641,152,986,814,345,662,228390,345,662,228390
train__537__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__537__obj001__crack.png,train,crack,537.jpg,537,537.xml,537,537.jpg,537,1,2,1,0,1,0,0,280,350,355,567,280,350,355,567,75,217,16275,75,217,16275
train__537__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__537__obj002__crack.png,train,crack,537.jpg,537,537.xml,537,537.jpg,537,2,2,1,0,1,0,0,539,200,766,486,539,200,766,486,227,286,64922,227,286,64922
train__544__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__544__obj001__crack.png,train,crack,544.jpg,544,544.xml,544,544.jpg,544,1,1,1,0,1,0,0,609,1,828,345,609,1,828,345,219,344,75336,219,344,75336
train__548__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__548__obj001__crack.png,train,crack,548.jpg,548,548.xml,548,548.jpg,548,1,2,1,0,1,0,0,9,367,366,472,9,367,366,472,357,105,37485,357,105,37485
train__548__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__548__obj002__crack.png,train,crack,548.jpg,548,548.xml,548,548.jpg,548,2,2,1,0,1,0,0,167,602,425,761,167,602,425,761,258,159,41022,258,159,41022
train__558__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__558__obj001__crack.png,train,crack,558.jpg,558,558.xml,558,558.jpg,558,1,1,1,0,1,0,0,578,180,806,778,578,180,806,778,228,598,136344,228,598,136344
train__568__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__568__obj001__crack.png,train,crack,568.jpg,568,568.xml,568,568.jpg,568,1,1,1,0,1,0,0,400,3,689,620,400,3,689,620,289,617,178313,289,617,178313
train__577__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__577__obj001__crack.png,train,crack,577.jpg,577,577.xml,577,577.jpg,577,1,1,1,0,1,0,0,498,130,631,445,498,130,631,445,133,315,41895,133,315,41895
train__582__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__582__obj001__crack.png,train,crack,582.jpg,582,582.xml,582,582.jpg,582,1,2,1,0,1,0,0,94,216,380,608,94,216,380,608,286,392,112112,286,392,112112
train__582__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__582__obj002__crack.png,train,crack,582.jpg,582,582.xml,582,582.jpg,582,2,2,1,0,1,0,0,531,3,686,528,531,3,686,528,155,525,81375,155,525,81375
train__585__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__585__obj001__crack.png,train,crack,585.jpg,585,585.xml,585,585.jpg,585,1,1,1,0,1,0,0,509,239,673,1000,509,239,673,1000,164,761,124804,164,761,124804
train__586__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__586__obj001__crack.png,train,crack,586.jpg,586,586.xml,586,586.jpg,586,1,1,1,0,1,0,0,378,392,730,727,378,392,730,727,352,335,117920,352,335,117920
train__593__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__593__obj001__crack.png,train,crack,593.jpg,593,593.xml,593,593.jpg,593,1,1,1,0,1,0,0,412,28,661,597,412,28,661,597,249,569,141681,249,569,141681
train__594__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__594__obj001__crack.png,train,crack,594.jpg,594,594.xml,594,594.jpg,594,1,1,1,0,1,0,0,362,388,703,683,362,388,703,683,341,295,100595,341,295,100595
train__596__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__596__obj001__crack.png,train,crack,596.jpg,596,596.xml,596,596.jpg,596,1,1,1,0,1,0,0,466,185,578,960,466,185,578,960,112,775,86800,112,775,86800
train__604__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__604__obj001__crack.png,train,crack,604.jpg,604,604.xml,604,604.jpg,604,1,1,1,0,1,0,0,394,236,548,1006,394,236,548,1006,154,770,118580,154,770,118580
train__608__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__608__obj001__crack.png,train,crack,608.jpg,608,608.xml,608,608.jpg,608,1,1,1,0,1,0,0,311,224,558,855,311,224,558,855,247,631,155857,247,631,155857
train__66__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__66__obj001__crack.png,train,crack,66.jpg,66,66.xml,66,66.jpg,66,1,2,1,0,1,0,0,428,155,531,694,428,155,531,694,103,539,55517,103,539,55517
train__66__obj002__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__66__obj002__crack.png,train,crack,66.jpg,66,66.xml,66,66.jpg,66,2,2,1,0,1,0,0,802,247,894,745,802,247,894,745,92,498,45816,92,498,45816
train__734__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__734__obj001__crack.png,train,crack,734.jpg,734,734.xml,734,734.jpg,734,1,1,1,0,1,0,0,247,395,750,481,247,395,750,481,503,86,43258,503,86,43258
train__751__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__751__obj001__crack.png,train,crack,751.jpg,751,751.xml,751,111.jpg,111,1,1,1,1,1,0,0,416,263,586,402,416,263,586,402,170,139,23630,170,139,23630
train__763__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__763__obj001__crack.png,train,crack,763.jpg,763,763.xml,763,137.jpg,137,1,1,1,1,1,0,0,567,42,798,406,567,42,798,406,231,364,84084,231,364,84084
train__774__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__774__obj001__crack.png,train,crack,774.jpg,774,774.xml,774,157.jpg,157,1,1,1,1,1,0,0,436,278,505,749,436,278,505,749,69,471,32499,69,471,32499
train__776__obj001__crack.png,/Users/princebhanusteta/Documents/Projects/MajorProject_ML/WTDAnalysis/dataProcessed/crops/train/crack/train__776__obj001__crack.png,train,crack,776.jpg,776,776.xml,776,159.jpg,159,1,1,1,1,1,0,0,528,149,603,435,528,149,603,435,75,286,21450,75,286,21450
