xmlFileName,xmlStem,sourceImageFileName,sourceImageStem,xmlFilenameField,xmlFilenameFieldStem,isXmlFilenameMismatch,className,pose,truncated,difficult,imageWidth,imageHeight,xmin,ymin,xmax,ymax,bboxWidth,bboxHeight,bboxArea,isValidBbox
689.xml,689,689.jpg,689,689.jpg,689,0,surface_injure,Unspecified,0,0,1024,1024,567,549,662,605,95,56,5320,1
69.xml,69,69.jpg,69,69.jpg,69,0,crack,Unspecified,0,0,1024,1024,278,78,445,263,167,185,30895,1
69.xml,69,69.jpg,69,69.jpg,69,0,crack,Unspecified,0,0,1024,1024,761,245,928,385,167,140,23380,1
690.xml,690,690.jpg,690,690.jpg,690,0,thunderstrike,Unspecified,0,0,1024,1024,56,627,562,797,506,170,86020,1
691.xml,691,691.jpg,691,691.jpg,691,0,craze,Unspecified,0,0,1024,1024,281,780,727,900,446,120,53520,1
692.xml,692,692.jpg,692,692.jpg,692,0,craze,Unspecified,0,0,1024,1024,31,256,906,599,875,343,300125,1
693.xml,693,693.jpg,693,693.jpg,693,0,hide_craze,Unspecified,0,0,1024,1024,244,158,792,633,548,475,260300,1
694.xml,694,694.jpg,694,694.jpg,694,0,hide_craze,Unspecified,0,0,1024,1024,94,197,716,774,622,577,358894,1
695.xml,695,695.jpg,695,695.jpg,695,0,hide_craze,Unspecified,0,0,1024,1024,70,406,609,550,539,144,77616,1
695.xml,695,695.jpg,695,695.jpg,695,0,hide_craze,Unspecified,0,0,1024,1024,866,450,1005,550,139,100,13900,1
696.xml,696,696.jpg,696,696.jpg,696,0,hide_craze,Unspecified,0,0,1024,1024,148,367,567,597,419,230,96370,1
696.xml,696,696.jpg,696,696.jpg,696,0,hide_craze,Unspecified,0,0,1024,1024,583,545,998,670,415,125,51875,1
697.xml,697,697.jpg,697,697.jpg,697,0,hide_craze,Unspecified,0,0,1024,1024,227,533,609,872,382,339,129498,1
697.xml,697,697.jpg,697,697.jpg,697,0,hide_craze,Unspecified,0,0,1024,1024,628,263,866,555,238,292,69496,1
698.xml,698,698.jpg,698,698.jpg,698,0,hide_craze,Unspecified,0,0,1024,1024,56,158,681,806,625,648,405000,1
699.xml,699,699.jpg,699,699.jpg,699,0,thunderstrike,Unspecified,0,0,1024,1024,150,578,320,869,170,291,49470,1
7.xml,7,7.jpg,7,7.jpg,7,0,hide_craze,Unspecified,0,0,1024,1024,520,267,553,510,33,243,8019,1
70.xml,70,70.jpg,70,70.jpg,70,0,crack,Unspecified,0,0,1024,1024,184,213,392,567,208,354,73632,1
70.xml,70,70.jpg,70,70.jpg,70,0,crack,Unspecified,0,0,1024,1024,545,16,659,466,114,450,51300,1
700.xml,700,700.jpg,700,700.jpg,700,0,surface_injure,Unspecified,0,0,1024,1024,305,102,1016,278,711,176,125136,1
701.xml,701,701.jpg,701,701.jpg,701,0,craze,Unspecified,0,0,1024,1024,227,253,919,1000,692,747,516924,1
702.xml,702,702.jpg,702,702.jpg,702,0,surface_injure,Unspecified,0,0,1024,1024,202,525,359,956,157,431,67667,1
702.xml,702,702.jpg,702,702.jpg,702,0,surface_injure,Unspecified,0,0,1024,1024,295,91,411,516,116,425,49300,1
703.xml,703,703.jpg,703,703.jpg,703,0,corrosion,Unspecified,0,0,1024,1024,5,397,1008,788,1003,391,392173,1
704.xml,704,704.jpg,704,704.jpg,704,0,corrosion,Unspecified,0,0,1024,1024,548,30,728,1003,180,973,175140,1
705.xml,705,705.jpg,705,705.jpg,705,0,hide_craze,Unspecified,0,0,1024,1024,412,294,866,642,454,348,157992,1
706.xml,706,706.jpg,706,706.jpg,706,0,hide_craze,Unspecified,0,0,1024,1024,142,303,683,625,541,322,174202,1
707.xml,707,707.jpg,707,707.jpg,707,0,corrosion,Unspecified,0,0,1024,1024,387,20,617,947,230,927,213210,1
708.xml,708,708.jpg,708,708.jpg,708,0,thunderstrike,Unspecified,0,0,1024,1024,270,103,616,281,346,178,61588,1
709.xml,709,709.jpg,709,709.jpg,709,0,hide_craze,Unspecified,0,0,1024,1024,342,300,430,772,88,472,41536,1
71.xml,71,71.jpg,71,71.jpg,71,0,craze,Unspecified,0,0,1024,1024,108,377,1011,783,903,406,366618,1
710.xml,710,710.jpg,710,710.jpg,710,0,craze,Unspecified,0,0,1024,1024,120,439,917,870,797,431,343507,1
711.xml,711,711.jpg,711,711.jpg,711,0,surface_injure,Unspecified,0,0,1024,1024,303,494,412,638,109,144,15696,1
712.xml,712,712.jpg,712,712.jpg,712,0,corrosion,Unspecified,0,0,1024,1024,467,27,608,1005,141,978,137898,1
713.xml,713,713.jpg,713,713.jpg,713,0,craze,Unspecified,0,0,1024,1024,281,13,583,780,302,767,231634,1
714.xml,714,714.jpg,714,714.jpg,714,0,craze,Unspecified,1,0,788,788,190,1,553,486,363,485,176055,1
715.xml,715,715.jpg,715,715.jpg,715,0,craze,Unspecified,0,0,1024,1024,413,159,902,989,489,830,405870,1
716.xml,716,716.jpg,716,716.jpg,716,0,craze,Unspecified,0,0,1024,1024,600,114,734,963,134,849,113766,1
716.xml,716,716.jpg,716,716.jpg,716,0,craze,Unspecified,1,0,1024,1024,761,360,1024,917,263,557,146491,1
717.xml,717,717.jpg,717,717.jpg,717,0,craze,Unspecified,0,0,1024,1024,620,114,859,492,239,378,90342,1
717.xml,717,717.jpg,717,717.jpg,717,0,hide_craze,Unspecified,0,0,1024,1024,478,522,698,835,220,313,68860,1
718.xml,718,718.jpg,718,718.jpg,718,0,hide_craze,Unspecified,0,0,1024,1024,131,305,708,639,577,334,192718,1
719.xml,719,719.jpg,719,719.jpg,719,0,corrosion,Unspecified,0,0,1024,1024,558,20,711,547,153,527,80631,1
719.xml,719,719.jpg,719,719.jpg,719,0,corrosion,Unspecified,0,0,1024,1024,639,570,764,986,125,416,52000,1
72.xml,72,72.jpg,72,72.jpg,72,0,corrosion,Unspecified,0,0,1024,1024,462,378,503,944,41,566,23206,1
720.xml,720,720.jpg,720,720.jpg,720,0,hide_craze,Unspecified,0,0,1024,1024,464,20,578,991,114,971,110694,1
721.xml,721,721.jpg,721,721.jpg,721,0,hide_craze,Unspecified,0,0,1024,1024,31,631,944,670,913,39,35607,1
722.xml,722,722.jpg,722,722.jpg,722,0,corrosion,Unspecified,1,0,1024,1024,116,2,600,1024,484,1022,494648,1
723.xml,723,723.jpg,723,723.jpg,723,0,hide_craze,Unspecified,0,0,1024,1024,128,164,445,272,317,108,34236,1
724.xml,724,724.jpg,724,724.jpg,724,0,corrosion,Unspecified,0,0,1024,1024,316,6,570,1002,254,996,252984,1
725.xml,725,725.jpg,725,725.jpg,725,0,craze,Unspecified,0,0,1024,1024,448,547,984,999,536,452,242272,1
726.xml,726,726.jpg,726,726.jpg,726,0,surface_injure,Unspecified,0,0,1024,1024,377,180,764,416,387,236,91332,1
727.xml,727,727.jpg,727,727.jpg,727,0,corrosion,Unspecified,0,0,1024,1024,700,149,833,764,133,615,81795,1
728.xml,728,728.jpg,728,728.jpg,728,0,craze,Unspecified,0,0,1024,1024,220,136,717,669,497,533,264901,1
728.xml,728,728.jpg,728,728.jpg,728,0,hide_craze,Unspecified,0,0,1024,1024,3,217,217,283,214,66,14124,1
729.xml,729,729.jpg,729,729.jpg,729,0,corrosion,Unspecified,0,0,1024,1024,583,539,673,1000,90,461,41490,1
73.xml,73,73.jpg,73,73.jpg,73,0,craze,Unspecified,0,0,1024,1024,286,270,766,700,480,430,206400,1
730.xml,730,730.jpg,730,730.jpg,730,0,craze,Unspecified,0,0,1024,1024,539,417,603,585,64,168,10752,1
730.xml,730,730.jpg,730,730.jpg,730,0,hide_craze,Unspecified,0,0,1024,1024,541,63,566,300,25,237,5925,1
731.xml,731,731.jpg,731,731.jpg,731,0,craze,Unspecified,0,0,1024,1024,587,6,672,1020,85,1014,86190,1
732.xml,732,732.jpg,732,732.jpg,732,0,corrosion,Unspecified,0,0,1024,1024,483,16,594,995,111,979,108669,1
733.xml,733,733.jpg,733,733.jpg,733,0,corrosion,Unspecified,0,0,1024,1024,2,395,489,503,487,108,52596,1
733.xml,733,733.jpg,733,733.jpg,733,0,corrosion,Unspecified,0,0,1024,1024,514,422,1022,583,508,161,81788,1
734.xml,734,734.jpg,734,734.jpg,734,0,crack,Unspecified,0,0,1024,1024,247,395,750,481,503,86,43258,1
735.xml,735,735.jpg,735,735.jpg,735,0,crack,Unspecified,0,0,1024,1024,316,14,644,405,328,391,128248,1
736.xml,736,736.jpg,736,736.jpg,736,0,craze,Unspecified,0,0,1024,1024,156,136,508,478,352,342,120384,1
737.xml,737,737.jpg,737,737.jpg,737,0,hide_craze,Unspecified,0,0,1024,1024,77,105,167,535,90,430,38700,1
737.xml,737,737.jpg,737,737.jpg,737,0,hide_craze,Unspecified,0,0,1024,1024,216,310,328,728,112,418,46816,1
738.xml,738,738.jpg,738,738.jpg,738,0,crack,Unspecified,0,0,1024,1024,259,270,362,744,103,474,48822,1
739.xml,739,739.jpg,739,739.jpg,739,0,crack,Unspecified,0,0,1024,1024,103,211,284,367,181,156,28236,1
739.xml,739,739.jpg,739,739.jpg,739,0,crack,Unspecified,0,0,1024,1024,584,63,753,228,169,165,27885,1
74.xml,74,74.jpg,74,74.jpg,74,0,craze,Unspecified,0,0,1024,1024,425,688,850,836,425,148,62900,1
740.xml,740,740.jpg,740,740.jpg,740,0,surface_injure,Unspecified,0,0,1024,1024,545,325,952,491,407,166,67562,1
741.xml,741,741.jpg,741,741.jpg,741,0,craze,Unspecified,0,0,1024,1024,702,6,834,1010,132,1004,132528,1
742.xml,742,742.jpg,742,742.jpg,742,0,craze,Unspecified,0,0,1024,1024,791,419,934,763,143,344,49192,1
743.xml,743,743.jpg,743,10.jpg,10,1,surface_injure,Unspecified,0,0,1024,1024,383,931,470,975,87,44,3828,1
743.xml,743,743.jpg,743,10.jpg,10,1,thunderstrike,Unspecified,0,0,1024,1024,517,336,733,424,216,88,19008,1
744.xml,744,744.jpg,744,100.jpg,100,1,thunderstrike,Unspecified,0,0,1024,1024,494,142,842,961,348,819,285012,1
745.xml,745,745.jpg,745,101.jpg,101,1,surface_injure,Unspecified,0,0,1024,1024,314,114,659,542,345,428,147660,1
746.xml,746,746.jpg,746,105.jpg,105,1,surface_injure,Unspecified,0,0,1024,1024,364,456,564,853,200,397,79400,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,337,805,372,860,35,55,1925,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,616,792,653,1002,37,210,7770,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,619,627,753,705,134,78,10452,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,623,520,661,614,38,94,3572,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,631,80,698,316,67,236,15812,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,700,92,752,142,52,50,2600,1
747.xml,747,747.jpg,747,106.jpg,106,1,surface_injure,Unspecified,0,0,1024,1024,789,11,831,49,42,38,1596,1
748.xml,748,748.jpg,748,108.jpg,108,1,surface_injure,Unspecified,0,0,1024,1024,342,10,534,935,192,925,177600,1
748.xml,748,748.jpg,748,108.jpg,108,1,surface_injure,Unspecified,0,0,1024,1024,928,2,1014,781,86,779,66994,1
748.xml,748,748.jpg,748,108.jpg,108,1,thunderstrike,Unspecified,0,0,1024,1024,542,313,911,800,369,487,179703,1
749.xml,749,749.jpg,749,11.jpg,11,1,surface_injure,Unspecified,0,0,1024,1024,741,106,825,177,84,71,5964,1
75.xml,75,75.jpg,75,75.jpg,75,0,surface_injure,Unspecified,0,0,1024,1024,103,586,177,1017,74,431,31894,1
75.xml,75,75.jpg,75,75.jpg,75,0,surface_injure,Unspecified,1,0,1024,1024,727,6,1024,325,297,319,94743,1
750.xml,750,750.jpg,750,110.jpg,110,1,surface_injure,Unspecified,0,0,1024,1024,41,128,616,213,575,85,48875,1
751.xml,751,751.jpg,751,111.jpg,111,1,crack,Unspecified,0,0,1024,1024,416,263,586,402,170,139,23630,1
752.xml,752,752.jpg,752,115.jpg,115,1,corrosion,Unspecified,0,0,1024,1024,302,438,447,977,145,539,78155,1
752.xml,752,752.jpg,752,115.jpg,115,1,corrosion,Unspecified,0,0,1024,1024,406,24,555,427,149,403,60047,1
753.xml,753,753.jpg,753,116.jpg,116,1,hide_craze,Unspecified,0,0,1024,1024,437,86,486,439,49,353,17297,1
753.xml,753,753.jpg,753,116.jpg,116,1,hide_craze,Unspecified,0,0,1024,1024,456,450,481,516,25,66,1650,1
753.xml,753,753.jpg,753,116.jpg,116,1,surface_injure,Unspecified,0,0,1024,1024,491,670,536,714,45,44,1980,1
754.xml,754,754.jpg,754,754.jpg,754,0,hide_craze,Unspecified,0,0,1024,1024,566,255,606,444,40,189,7560,1
754.xml,754,754.jpg,754,754.jpg,754,0,hide_craze,Unspecified,0,0,1024,1024,594,664,631,991,37,327,12099,1
754.xml,754,754.jpg,754,754.jpg,754,0,thunderstrike,Unspecified,0,0,1024,1024,557,456,633,653,76,197,14972,1
755.xml,755,755.jpg,755,120.jpg,120,1,corrosion,Unspecified,0,0,1024,1024,512,13,647,988,135,975,131625,1
756.xml,756,756.jpg,756,756.jpg,756,0,hide_craze,Unspecified,0,0,1024,1024,723,27,892,231,169,204,34476,1
757.xml,757,757.jpg,757,757.jpg,757,0,hide_craze,Unspecified,0,0,1024,1024,98,431,330,464,232,33,7656,1
757.xml,757,757.jpg,757,757.jpg,757,0,hide_craze,Unspecified,0,0,1024,1024,762,281,991,306,229,25,5725,1
758.xml,758,758.jpg,758,123.jpg,123,1,craze,Unspecified,0,0,1024,1024,459,20,561,208,102,188,19176,1
758.xml,758,758.jpg,758,123.jpg,123,1,craze,Unspecified,0,0,1024,1024,481,222,595,581,114,359,40926,1
758.xml,758,758.jpg,758,123.jpg,123,1,craze,Unspecified,0,0,1024,1024,492,606,620,944,128,338,43264,1
759.xml,759,759.jpg,759,126.jpg,126,1,craze,Unspecified,0,0,1024,1024,56,664,164,872,108,208,22464,1
759.xml,759,759.jpg,759,126.jpg,126,1,craze,Unspecified,0,0,1024,1024,336,339,572,681,236,342,80712,1
759.xml,759,759.jpg,759,126.jpg,126,1,craze,Unspecified,0,0,1024,1024,594,110,702,706,108,596,64368,1
759.xml,759,759.jpg,759,126.jpg,126,1,surface_injure,Unspecified,0,0,1024,1024,694,3,1000,156,306,153,46818,1
76.xml,76,76.jpg,76,76.jpg,76,0,craze,Unspecified,0,0,1024,1024,172,181,694,606,522,425,221850,1
760.xml,760,760.jpg,760,760.jpg,760,0,surface_injure,Unspecified,1,0,1024,1024,1,2,117,980,116,978,113448,1
760.xml,760,760.jpg,760,760.jpg,760,0,surface_injure,Unspecified,1,0,1024,1024,125,1,398,395,273,394,107562,1
761.xml,761,761.jpg,761,13.jpg,13,1,hide_craze,Unspecified,0,0,1024,1024,11,649,162,808,151,159,24009,1
761.xml,761,761.jpg,761,13.jpg,13,1,hide_craze,Unspecified,0,0,1024,1024,483,611,514,775,31,164,5084,1
762.xml,762,762.jpg,762,130.jpg,130,1,crack,Unspecified,0,0,1024,1024,100,233,170,583,70,350,24500,1
762.xml,762,762.jpg,762,130.jpg,130,1,crack,Unspecified,0,0,1024,1024,420,8,697,469,277,461,127697,1
763.xml,763,763.jpg,763,137.jpg,137,1,crack,Unspecified,0,0,1024,1024,567,42,798,406,231,364,84084,1
764.xml,764,764.jpg,764,14.jpg,14,1,hide_craze,Unspecified,0,0,1024,1024,170,910,272,972,102,62,6324,1
764.xml,764,764.jpg,764,14.jpg,14,1,surface_injure,Unspecified,0,0,1024,1024,261,94,327,153,66,59,3894,1
765.xml,765,765.jpg,765,765.jpg,765,0,craze,Unspecified,0,0,1024,1024,162,308,569,636,407,328,133496,1
766.xml,766,766.jpg,766,144.jpg,144,1,hide_craze,Unspecified,0,0,1024,1024,8,411,917,524,909,113,102717,1
766.xml,766,766.jpg,766,144.jpg,144,1,hide_craze,Unspecified,0,0,1024,1024,83,281,125,478,42,197,8274,1
766.xml,766,766.jpg,766,144.jpg,144,1,hide_craze,Unspecified,0,0,1024,1024,198,472,230,764,32,292,9344,1
766.xml,766,766.jpg,766,144.jpg,144,1,hide_craze,Unspecified,0,0,1024,1024,808,252,853,413,45,161,7245,1
767.xml,767,767.jpg,767,145.jpg,145,1,surface_injure,Unspecified,0,0,1024,1024,748,475,958,803,210,328,68880,1
768.xml,768,768.jpg,768,146.jpg,146,1,hide_craze,Unspecified,0,0,1024,1024,306,266,512,750,206,484,99704,1
769.xml,769,769.jpg,769,147.jpg,147,1,hide_craze,Unspecified,0,0,1024,1024,339,505,402,847,63,342,21546,1
77.xml,77,77.jpg,77,77.jpg,77,0,thunderstrike,Unspecified,0,0,1024,1024,227,825,339,908,112,83,9296,1
770.xml,770,770.jpg,770,149.jpg,149,1,surface_injure,Unspecified,0,0,1024,1024,95,700,381,758,286,58,16588,1
771.xml,771,771.jpg,771,15.jpg,15,1,craze,Unspecified,0,0,1024,1024,280,166,703,280,423,114,48222,1
772.xml,772,772.jpg,772,150.jpg,150,1,surface_injure,Unspecified,0,0,1024,1024,608,500,737,633,129,133,17157,1
772.xml,772,772.jpg,772,150.jpg,150,1,surface_injure,Unspecified,0,0,1024,1024,877,541,1019,647,142,106,15052,1
773.xml,773,773.jpg,773,152.jpg,152,1,crack,Unspecified,0,0,1024,1024,477,261,605,519,128,258,33024,1
773.xml,773,773.jpg,773,152.jpg,152,1,crack,Unspecified,0,0,1024,1024,706,381,752,597,46,216,9936,1
774.xml,774,774.jpg,774,157.jpg,157,1,crack,Unspecified,0,0,1024,1024,436,278,505,749,69,471,32499,1
775.xml,775,775.jpg,775,158.jpg,158,1,corrosion,Unspecified,0,0,1024,1024,259,327,356,449,97,122,11834,1
775.xml,775,775.jpg,775,158.jpg,158,1,thunderstrike,Unspecified,0,0,1024,1024,870,339,1000,447,130,108,14040,1
776.xml,776,776.jpg,776,159.jpg,159,1,crack,Unspecified,0,0,1024,1024,528,149,603,435,75,286,21450,1
777.xml,777,777.jpg,777,160.jpg,160,1,corrosion,Unspecified,0,0,1024,1024,450,10,656,1005,206,995,204970,1
778.xml,778,778.jpg,778,161.jpg,161,1,corrosion,Unspecified,0,0,1024,1024,450,8,878,1020,428,1012,433136,1
779.xml,779,779.jpg,779,166.jpg,166,1,craze,Unspecified,0,0,1024,1024,295,305,584,406,289,101,29189,1
78.xml,78,78.jpg,78,78.jpg,78,0,crack,Unspecified,0,0,1024,1024,527,169,670,761,143,592,84656,1
780.xml,780,780.jpg,780,168.jpg,168,1,crack,Unspecified,0,0,1024,1024,391,414,694,685,303,271,82113,1
781.xml,781,781.jpg,781,17.jpg,17,1,thunderstrike,Unspecified,0,0,1024,1024,277,3,977,489,700,486,340200,1
782.xml,782,782.jpg,782,170.jpg,170,1,corrosion,Unspecified,1,0,1024,1024,1,1,442,422,441,421,185661,1
782.xml,782,782.jpg,782,170.jpg,170,1,corrosion,Unspecified,0,0,1024,1024,455,272,748,661,293,389,113977,1
782.xml,782,782.jpg,782,170.jpg,170,1,corrosion,Unspecified,0,0,1024,1024,753,505,1023,863,270,358,96660,1
783.xml,783,783.jpg,783,172.jpg,172,1,craze,Unspecified,0,0,1024,1024,294,260,731,545,437,285,124545,1
783.xml,783,783.jpg,783,172.jpg,172,1,craze,Unspecified,0,0,1024,1024,756,570,1006,778,250,208,52000,1
784.xml,784,784.jpg,784,173.jpg,173,1,craze,Unspecified,0,0,1024,1024,94,635,1000,835,906,200,181200,1
785.xml,785,785.jpg,785,175.jpg,175,1,craze,Unspecified,1,0,1024,1024,1,2,242,197,241,195,46995,1
785.xml,785,785.jpg,785,175.jpg,175,1,craze,Unspecified,0,0,1024,1024,259,203,592,550,333,347,115551,1
785.xml,785,785.jpg,785,175.jpg,175,1,craze,Unspecified,0,0,1024,1024,612,495,983,864,371,369,136899,1
786.xml,786,786.jpg,786,177.jpg,177,1,craze,Unspecified,0,0,1024,1024,36,392,647,510,611,118,72098,1
787.xml,787,787.jpg,787,787.jpg,787,0,craze,Unspecified,0,0,1024,1024,132,397,1014,734,882,337,297234,1
788.xml,788,788.jpg,788,180.jpg,180,1,craze,Unspecified,0,0,1024,1024,287,444,550,928,263,484,127292,1
789.xml,789,789.jpg,789,182.jpg,182,1,crack,Unspecified,0,0,1024,1024,391,17,512,731,121,714,86394,1
79.xml,79,79.jpg,79,79.jpg,79,0,craze,Unspecified,0,0,1024,1024,289,275,767,710,478,435,207930,1
790.xml,790,790.jpg,790,183.jpg,183,1,crack,Unspecified,0,0,1024,1024,344,180,462,402,118,222,26196,1
790.xml,790,790.jpg,790,183.jpg,183,1,crack,Unspecified,0,0,1024,1024,527,14,619,324,92,310,28520,1
791.xml,791,791.jpg,791,186.jpg,186,1,thunderstrike,Unspecified,0,0,1024,1024,94,345,870,844,776,499,387224,1
792.xml,792,792.jpg,792,187.jpg,187,1,crack,Unspecified,0,0,1024,1024,119,186,305,311,186,125,23250,1
792.xml,792,792.jpg,792,187.jpg,187,1,crack,Unspecified,0,0,1024,1024,595,53,761,200,166,147,24402,1
793.xml,793,793.jpg,793,189.jpg,189,1,craze,Unspecified,0,0,1024,1024,286,249,709,552,423,303,128169,1
794.xml,794,794.jpg,794,191.jpg,191,1,thunderstrike,Unspecified,0,0,1024,1024,505,145,842,903,337,758,255446,1
795.xml,795,795.jpg,795,195.jpg,195,1,craze,Unspecified,0,0,1024,1024,227,319,584,410,357,91,32487,1
796.xml,796,796.jpg,796,196.jpg,196,1,surface_injure,Unspecified,0,0,1024,1024,12,403,220,724,208,321,66768,1
796.xml,796,796.jpg,796,196.jpg,196,1,surface_injure,Unspecified,0,0,1024,1024,242,338,608,538,366,200,73200,1
797.xml,797,797.jpg,797,797.jpg,797,0,craze,Unspecified,0,0,1024,1024,180,313,577,631,397,318,126246,1
798.xml,798,798.jpg,798,199.jpg,199,1,crack,Unspecified,0,0,1024,1024,523,286,625,974,102,688,70176,1
799.xml,799,799.jpg,799,2.jpg,2,1,surface_injure,Unspecified,0,0,1024,1024,500,144,594,220,94,76,7144,1
8.xml,8,8.jpg,8,8.jpg,8,0,crack,Unspecified,0,0,1024,1024,484,60,617,658,133,598,79534,1
80.xml,80,80.jpg,80,80.jpg,80,0,craze,Unspecified,0,0,1024,1024,317,322,469,469,152,147,22344,1
80.xml,80,80.jpg,80,80.jpg,80,0,craze,Unspecified,0,0,1024,1024,483,489,692,722,209,233,48697,1
80.xml,80,80.jpg,80,80.jpg,80,0,craze,Unspecified,0,0,1024,1024,703,731,933,999,230,268,61640,1
800.xml,800,800.jpg,800,20.jpg,20,1,craze,Unspecified,0,0,1024,1024,423,561,786,716,363,155,56265,1
801.xml,801,801.jpg,801,205.jpg,205,1,corrosion,Unspecified,0,0,1024,1024,3,217,391,314,388,97,37636,1
801.xml,801,801.jpg,801,205.jpg,205,1,corrosion,Unspecified,0,0,1024,1024,405,269,900,428,495,159,78705,1
802.xml,802,802.jpg,802,208.jpg,208,1,surface_injure,Unspecified,0,0,1024,1024,502,524,845,747,343,223,76489,1
803.xml,803,803.jpg,803,21.jpg,21,1,craze,Unspecified,0,0,1024,1024,547,417,655,775,108,358,38664,1
804.xml,804,804.jpg,804,210.jpg,210,1,surface_injure,Unspecified,0,0,1024,1024,605,506,736,633,131,127,16637,1
804.xml,804,804.jpg,804,210.jpg,210,1,surface_injure,Unspecified,0,0,1024,1024,878,545,1009,645,131,100,13100,1
805.xml,805,805.jpg,805,211.jpg,211,1,crack,Unspecified,0,0,1024,1024,462,170,697,245,235,75,17625,1
805.xml,805,805.jpg,805,211.jpg,211,1,crack,Unspecified,0,0,1024,1024,527,431,833,663,306,232,70992,1
806.xml,806,806.jpg,806,213.jpg,213,1,craze,Unspecified,1,0,1024,1024,11,661,686,1024,675,363,245025,1
807.xml,807,807.jpg,807,215.jpg,215,1,craze,Unspecified,0,0,1024,1024,584,725,998,825,414,100,41400,1
808.xml,808,808.jpg,808,218.jpg,218,1,corrosion,Unspecified,0,0,1024,1024,5,436,377,492,372,56,20832,1
808.xml,808,808.jpg,808,218.jpg,218,1,corrosion,Unspecified,0,0,1024,1024,394,441,1022,560,628,119,74732,1
809.xml,809,809.jpg,809,809.jpg,809,0,surface_injure,Unspecified,0,0,1024,1024,40,144,888,674,848,530,449440,1
81.xml,81,81.jpg,81,81.jpg,81,0,craze,Unspecified,0,0,1024,1024,20,3,231,181,211,178,37558,1
81.xml,81,81.jpg,81,81.jpg,81,0,craze,Unspecified,0,0,1024,1024,256,197,566,538,310,341,105710,1
81.xml,81,81.jpg,81,81.jpg,81,0,craze,Unspecified,0,0,1024,1024,600,481,1016,870,416,389,161824,1
810.xml,810,810.jpg,810,220.jpg,220,1,hide_craze,Unspecified,0,0,1024,1024,253,524,531,874,278,350,97300,1
810.xml,810,810.jpg,810,220.jpg,220,1,hide_craze,Unspecified,0,0,1024,1024,545,116,711,527,166,411,68226,1
811.xml,811,811.jpg,811,221.jpg,221,1,crack,Unspecified,0,0,1024,1024,762,111,881,280,119,169,20111,1
811.xml,811,811.jpg,811,221.jpg,221,1,crack,Unspecified,0,0,1024,1024,898,588,1022,753,124,165,20460,1
812.xml,812,812.jpg,812,224.jpg,224,1,hide_craze,Unspecified,0,0,1024,1024,12,660,845,930,833,270,224910,1
813.xml,813,813.jpg,813,226.jpg,226,1,crack,Unspecified,1,0,1024,1024,961,466,1024,564,63,98,6174,1
814.xml,814,814.jpg,814,227.jpg,227,1,corrosion,Unspecified,0,0,1024,1024,494,766,558,1020,64,254,16256,1
815.xml,815,815.jpg,815,230.jpg,230,1,corrosion,Unspecified,0,0,1024,1024,234,470,342,1010,108,540,58320,1
815.xml,815,815.jpg,815,230.jpg,230,1,corrosion,Unspecified,0,0,1024,1024,311,14,430,460,119,446,53074,1
816.xml,816,816.jpg,816,231.jpg,231,1,crack,Unspecified,0,0,1024,1024,628,417,867,577,239,160,38240,1
817.xml,817,817.jpg,817,232.jpg,232,1,thunderstrike,Unspecified,0,0,1024,1024,675,280,787,322,112,42,4704,1
818.xml,818,818.jpg,818,818.jpg,818,0,hide_craze,Unspecified,0,0,1024,1024,203,283,337,496,134,213,28542,1
818.xml,818,818.jpg,818,818.jpg,818,0,hide_craze,Unspecified,0,0,1024,1024,253,161,598,366,345,205,70725,1
818.xml,818,818.jpg,818,818.jpg,818,0,hide_craze,Unspecified,0,0,1024,1024,503,645,677,833,174,188,32712,1
818.xml,818,818.jpg,818,818.jpg,818,0,hide_craze,Unspecified,0,0,1024,1024,751,454,844,528,93,74,6882,1
818.xml,818,818.jpg,818,818.jpg,818,0,surface_injure,Unspecified,0,0,1024,1024,336,420,542,639,206,219,45114,1
819.xml,819,819.jpg,819,235.jpg,235,1,craze,Unspecified,0,0,1024,1024,191,183,673,591,482,408,196656,1
82.xml,82,82.jpg,82,82.jpg,82,0,crack,Unspecified,0,0,1024,1024,145,536,414,642,269,106,28514,1
820.xml,820,820.jpg,820,237.jpg,237,1,hide_craze,Unspecified,0,0,1024,1024,359,444,664,492,305,48,14640,1
820.xml,820,820.jpg,820,237.jpg,237,1,surface_injure,Unspecified,0,0,1024,1024,216,491,252,533,36,42,1512,1
821.xml,821,821.jpg,821,238.jpg,238,1,crack,Unspecified,0,0,1024,1024,106,172,294,316,188,144,27072,1
821.xml,821,821.jpg,821,238.jpg,238,1,crack,Unspecified,0,0,1024,1024,578,49,767,206,189,157,29673,1
822.xml,822,822.jpg,822,239.jpg,239,1,corrosion,Unspecified,0,0,1024,1024,5,461,509,570,504,109,54936,1
